fips,election_year,state,county,uocava_total_reg,military_total,civilian_total,uocava_transmitted_total,uocava_mail_transmitted,uocava_email_transmitted,uocava_returned_total,uocava_mail_returned,uocava_email_returned,uocava_total_counted,uocava_mail_counted,uocava_email_counted,uocava_total_rejected,uocava_deadline_rejected,uocava_voter_signature_total,uocava_postmark_rejected_total,uocava_other_rejected_total,military_transmitted,military_mail_transmitted,military_email_transmitted,military_returned_total,military_mail_returned,military_email_returned,military_counted_total,military_mail_counted,military_email_counted,military_rejected_total,military_deadline_rejected,military_signature_rejected,military_postmark_rejected,military_other_rejected
19137,2018,19,137,2,0,2,2,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19139,2018,19,139,28,8,20,28,14,14,22,17,0,22,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
19141,2018,19,141,8,7,1,8,1,7,5,5,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
19143,2018,19,143,5,3,2,5,1,4,4,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
19145,2018,19,145,10,2,8,10,3,7,10,10,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19147,2018,19,147,2,1,1,2,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19149,2018,19,149,13,4,9,13,5,8,12,10,2,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19151,2018,19,151,2,0,2,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19153,2018,19,153,392,112,280,392,16,376,286,235,46,286,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0
19155,2018,19,155,39,15,24,39,8,31,27,25,2,27,0,0,2,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
19157,2018,19,157,57,5,52,57,8,49,45,40,3,45,0,0,2,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
19159,2018,19,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19161,2018,19,161,4,1,3,4,3,1,2,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19163,2018,19,163,121,31,90,121,18,103,83,76,7,83,0,0,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
19165,2018,19,165,10,5,5,10,4,6,6,6,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
19167,2018,19,167,37,2,35,37,7,30,27,24,0,27,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19169,2018,19,169,170,14,156,170,34,136,143,143,0,143,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
19171,2018,19,171,4,3,1,4,1,3,2,1,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
19173,2018,19,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19175,2018,19,175,5,3,2,5,0,5,4,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
19177,2018,19,177,9,4,5,9,2,7,7,6,1,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19179,2018,19,179,12,4,8,12,3,9,9,8,1,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19181,2018,19,181,33,16,17,33,3,30,21,16,4,21,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
19183,2018,19,183,30,10,20,30,0,29,25,20,4,25,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
19185,2018,19,185,3,0,3,3,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19187,2018,19,187,16,6,10,16,4,12,7,6,1,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
19189,2018,19,189,5,0,5,5,0,5,4,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19191,2018,19,191,57,7,50,57,3,54,49,1,48,49,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
19193,2018,19,193,54,20,34,54,23,31,39,36,3,39,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
19195,2018,19,195,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19197,2018,19,197,3,0,3,3,3,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20001,2018,20,1,6,6,0,6,1,5,6,0,0,6,0,0,0,0,0,0,0,6,0,0,6,0,0,6,0,0,0,0,0,0,0
20003,2018,20,3,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20005,2018,20,5,15,2,13,15,1,14,15,0,0,15,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0
20007,2018,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20009,2018,20,9,10,4,6,10,2,8,7,0,0,7,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0
20011,2018,20,11,9,0,9,9,5,4,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20013,2018,20,13,6,0,6,6,2,4,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20015,2018,20,15,23,8,15,23,6,17,20,0,0,20,0,0,0,0,0,0,0,8,0,0,8,0,0,8,0,0,0,0,0,0,0
20017,2018,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20019,2018,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021,2018,20,21,6,2,4,6,0,6,6,0,0,6,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0
20023,2018,20,23,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20025,2018,20,25,2,2,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0
20027,2018,20,27,2,1,1,2,0,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20029,2018,20,29,5,1,4,5,0,5,5,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20031,2018,20,31,2,1,1,2,1,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20033,2018,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20035,2018,20,35,13,5,8,13,4,8,12,0,0,11,0,0,1,0,1,0,0,5,0,0,5,0,0,4,0,0,1,0,1,0,0
20037,2018,20,37,15,3,12,15,0,12,12,0,0,12,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0
20039,2018,20,39,3,0,3,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20041,2018,20,41,15,10,5,15,1,14,13,0,0,13,0,0,0,0,0,0,0,10,0,0,8,0,0,8,0,0,0,0,0,0,0
20043,2018,20,43,5,1,4,5,1,4,5,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20045,2018,20,45,259,21,238,259,11,247,250,0,0,250,0,0,0,0,0,0,0,21,0,0,19,0,0,19,0,0,0,0,0,0,0
20047,2018,20,47,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20049,2018,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20051,2018,20,51,5,0,5,5,0,5,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20053,2018,20,53,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20055,2018,20,55,5,3,2,5,1,2,3,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0
20057,2018,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20059,2018,20,59,5,1,4,5,0,5,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20061,2018,20,61,23,19,4,23,6,17,16,0,0,16,0,0,1,0,0,0,0,19,0,0,12,0,0,12,0,0,1,0,0,0,0
20063,2018,20,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20065,2018,20,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20067,2018,20,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20069,2018,20,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20071,2018,20,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20073,2018,20,73,3,3,0,3,1,2,3,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0
20075,2018,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20077,2018,20,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20079,2018,20,79,67,12,55,67,8,59,60,0,0,60,0,0,0,0,0,0,0,12,0,0,10,0,0,10,0,0,0,0,0,0,0
20081,2018,20,81,2,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20083,2018,20,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20085,2018,20,85,4,1,3,4,0,4,4,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20087,2018,20,87,13,5,8,13,0,13,13,0,0,13,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0
20089,2018,20,89,2,1,1,2,0,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20091,2018,20,91,662,77,585,662,17,645,600,0,0,600,0,0,0,0,0,0,0,77,0,0,57,0,0,57,0,0,0,0,0,0,0
20093,2018,20,93,2,0,2,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20095,2018,20,95,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20097,2018,20,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20099,2018,20,99,12,6,6,12,3,9,8,0,0,8,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0
20101,2018,20,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20103,2018,20,103,89,44,45,89,21,54,76,0,0,76,0,0,0,0,0,0,0,44,0,0,34,0,0,34,0,0,0,0,0,0,0
20105,2018,20,105,2,2,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0
20107,2018,20,107,9,8,1,9,0,9,5,0,0,5,0,0,0,0,0,0,0,8,0,0,5,0,0,5,0,0,0,0,0,0,0
20109,2018,20,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20111,2018,20,111,14,3,11,14,4,10,13,0,0,13,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0
20113,2018,20,113,25,0,25,25,0,25,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20115,2018,20,115,8,3,5,8,1,7,7,0,0,7,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0
20117,2018,20,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20119,2018,20,119,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20121,2018,20,121,17,1,16,17,1,16,16,0,0,16,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20123,2018,20,123,7,4,3,7,1,6,7,0,0,7,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0
20125,2018,20,125,3,0,3,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20127,2018,20,127,5,0,5,5,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20129,2018,20,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20131,2018,20,131,4,4,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20133,2018,20,133,4,0,4,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20135,2018,20,135,5,1,4,5,3,2,4,0,0,2,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20137,2018,20,137,3,0,3,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20139,2018,20,139,5,4,1,5,0,5,4,0,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0
20141,2018,20,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20143,2018,20,143,2,2,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
20145,2018,20,145,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20147,2018,20,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20149,2018,20,149,30,10,20,30,2,28,25,0,0,25,0,0,0,0,0,0,0,10,0,0,6,0,0,6,0,0,0,0,0,0,0
20151,2018,20,151,6,2,4,6,0,6,6,0,0,6,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0
20153,2018,20,153,2,1,1,2,1,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20155,2018,20,155,21,6,15,21,2,19,21,0,0,21,0,0,0,0,0,0,0,6,0,0,6,0,0,6,0,0,0,0,0,0,0
20157,2018,20,157,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20159,2018,20,159,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161,2018,20,161,115,28,87,115,14,101,109,0,0,109,0,0,0,0,0,0,0,28,0,0,25,0,0,25,0,0,0,0,0,0,0
20163,2018,20,163,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20165,2018,20,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20167,2018,20,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20169,2018,20,169,36,14,22,36,5,30,29,0,0,29,0,0,0,0,0,0,0,14,0,0,10,0,0,10,0,0,0,0,0,0,0
20171,2018,20,171,2,2,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0
20173,2018,20,173,311,82,229,311,34,275,275,0,0,272,0,0,3,3,0,0,0,82,0,0,61,0,0,59,0,0,2,2,0,0,0
20175,2018,20,175,3,2,1,3,0,3,2,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
20177,2018,20,177,154,43,111,154,29,125,130,0,0,130,0,0,0,0,0,0,0,43,0,0,28,0,0,28,0,0,0,0,0,0,0
20179,2018,20,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181,2018,20,181,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20183,2018,20,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20185,2018,20,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20187,2018,20,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20189,2018,20,189,3,2,1,3,2,1,3,0,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0
20191,2018,20,191,5,1,4,5,2,3,4,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20193,2018,20,193,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20195,2018,20,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20197,2018,20,197,5,2,3,5,0,5,4,0,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0
20199,2018,20,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201,2018,20,201,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20203,2018,20,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20205,2018,20,205,3,2,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
20207,2018,20,207,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20209,2018,20,209,33,11,22,33,2,31,29,0,0,29,0,0,0,0,0,0,0,11,0,0,9,0,0,9,0,0,0,0,0,0,0
21001,2018,21,1,11,7,4,11,4,4,8,5,0,8,5,0,0,0,0,0,0,7,3,3,5,4,0,5,4,0,0,0,0,0,0
21003,2018,21,3,11,7,4,8,2,6,4,4,0,4,4,0,0,0,0,0,0,5,2,3,2,2,0,2,2,0,0,0,0,0,0
21005,2018,21,5,15,10,5,13,0,11,8,6,0,8,6,0,0,0,0,0,0,8,0,6,5,3,0,5,3,0,0,0,0,0,0
21007,2018,21,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21009,2018,21,9,16,5,11,11,1,10,4,4,0,2,2,0,2,0,2,0,0,5,1,4,1,1,0,0,0,0,1,0,1,0,0
21011,2018,21,11,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
21013,2018,21,13,7,7,0,2,0,2,1,1,0,1,1,0,0,0,0,0,0,2,0,2,1,1,0,1,1,0,0,0,0,0,0
21015,2018,21,15,81,31,50,68,9,59,35,35,0,35,35,0,0,0,0,0,0,24,7,17,9,9,0,9,9,0,0,0,0,0,0
21017,2018,21,17,29,11,18,23,1,22,15,15,0,15,15,0,0,0,0,0,0,8,1,7,6,6,0,6,6,0,0,0,0,0,0
21019,2018,21,19,17,9,8,11,2,7,5,3,0,5,3,0,0,0,0,0,0,8,2,4,4,2,0,4,2,0,0,0,0,0,0
21021,2018,21,21,27,5,22,15,1,13,7,6,0,7,6,0,3,3,0,0,0,2,1,1,1,1,0,1,1,0,2,2,0,0,0
21023,2018,21,23,4,2,2,4,0,4,2,2,0,2,2,0,0,0,0,0,0,2,0,2,1,1,0,1,1,0,0,0,0,0,0
21025,2018,21,25,3,0,3,2,0,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21027,2018,21,27,13,10,3,7,3,4,6,6,0,6,6,0,0,0,0,0,0,3,1,2,3,3,0,3,3,0,0,0,0,0,0
21029,2018,21,29,38,32,6,32,8,23,15,14,0,15,14,0,0,0,0,0,0,26,8,17,13,12,0,13,12,0,0,0,0,0,0
21031,2018,21,31,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21033,2018,21,33,2,1,1,4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21035,2018,21,35,23,8,15,22,1,21,18,18,0,17,17,0,1,1,0,0,0,8,1,7,4,4,0,3,3,0,1,1,0,0,0
21037,2018,21,37,93,35,58,83,13,66,55,51,0,55,51,0,0,0,0,0,0,35,9,24,22,20,0,22,20,0,0,0,0,0,0
21039,2018,21,39,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21041,2018,21,41,3,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21043,2018,21,43,8,5,3,7,1,6,3,3,0,3,3,0,0,0,0,0,0,4,1,3,1,1,0,1,1,0,0,0,0,0,0
21045,2018,21,45,5,5,0,5,1,3,4,3,0,4,3,0,0,0,0,0,0,5,1,3,4,3,0,4,3,0,0,0,0,0,0
21047,2018,21,47,75,57,18,60,4,55,33,32,0,31,30,0,3,3,0,0,0,46,2,43,26,25,0,26,25,0,1,1,0,0,0
21049,2018,21,49,31,7,24,17,1,13,15,12,0,15,12,0,0,0,0,0,0,6,1,2,6,3,0,6,3,0,0,0,0,0,0
21051,2018,21,51,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
21053,2018,21,53,11,11,0,7,2,5,7,7,0,7,7,0,0,0,0,0,0,7,2,5,7,7,0,7,7,0,0,0,0,0,0
21055,2018,21,55,4,4,0,3,1,1,3,2,0,3,2,0,0,0,0,0,0,3,1,1,3,2,0,3,2,0,0,0,0,0,0
21057,2018,21,57,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
21059,2018,21,59,82,43,39,73,14,55,38,34,0,38,34,0,0,0,0,0,0,42,12,26,19,15,0,19,15,0,0,0,0,0,0
21061,2018,21,61,6,5,1,5,1,3,2,1,0,2,1,0,0,0,0,0,0,4,1,2,2,1,0,2,1,0,0,0,0,0,0
21063,2018,21,63,2,2,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
21065,2018,21,65,5,5,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0
21067,2018,21,67,447,119,328,367,37,330,222,222,0,146,146,0,76,0,45,0,6,98,11,87,53,53,0,36,36,0,17,0,11,0,25
21069,2018,21,69,15,7,8,13,1,12,11,11,0,11,11,0,0,0,0,0,0,7,1,6,6,6,0,6,6,0,0,0,0,0,0
21071,2018,21,71,2,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
21073,2018,21,73,64,32,32,51,13,38,35,35,0,35,35,0,0,0,0,0,0,24,7,17,15,15,0,15,15,0,0,0,0,0,0
21075,2018,21,75,2,1,1,2,0,2,2,2,0,2,2,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
21077,2018,21,77,4,4,0,4,1,3,4,4,0,4,4,0,0,0,0,0,0,4,1,3,4,4,0,4,4,0,0,0,0,0,0
21079,2018,21,79,6,6,0,4,1,3,4,4,0,4,4,0,0,0,0,0,0,4,1,3,4,4,0,4,4,0,0,0,0,0,0
21081,2018,21,81,11,8,3,8,4,4,7,7,0,7,7,0,0,0,0,0,0,5,3,2,5,5,0,5,5,0,0,0,0,0,0
21083,2018,21,83,15,10,5,13,5,8,10,10,0,9,9,0,1,0,1,0,0,8,3,5,6,6,0,6,6,0,0,0,0,0,0
21085,2018,21,85,5,4,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0
21087,2018,21,87,6,5,1,5,2,1,4,2,0,4,2,0,0,0,0,0,0,4,2,0,4,2,0,4,2,0,0,0,0,0,0
21089,2018,21,89,12,6,6,12,0,12,5,5,0,5,5,0,0,0,0,0,0,6,0,6,3,3,0,3,3,0,0,0,0,0,0
21091,2018,21,91,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21093,2018,21,93,157,105,52,118,21,96,65,64,0,65,64,0,0,0,0,0,0,73,14,58,45,44,0,45,44,0,0,0,0,0,0
21095,2018,21,95,2,0,2,2,0,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21097,2018,21,97,9,6,3,8,2,6,2,2,0,2,2,0,0,0,0,0,0,5,2,3,2,2,0,2,2,0,0,0,0,0,0
21099,2018,21,99,5,4,1,2,1,0,2,1,0,2,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
21101,2018,21,101,19,12,7,18,3,13,11,9,0,9,7,0,2,0,0,0,2,11,1,8,6,4,0,4,2,0,2,0,0,0,0
21103,2018,21,103,4,2,2,3,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
21105,2018,21,105,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
21107,2018,21,107,22,16,6,21,0,18,11,8,0,11,8,0,0,0,0,0,0,15,0,12,8,5,0,8,5,0,0,0,0,0,0
